id,date,price,lat,lon
1330,7/8,265.97,40.835439,-73.942937
1331,7/8,265.97,40.823522,-73.937591
1332,7/8,265.97,40.716885,-73.980095
1333,7/8,265.97,40.815756,-73.941357
1334,7/8,265.97,40.721530,-73.731030
1335,7/8,265.97,40.721530,-73.731030
1336,7/8,265.97,40.721530,-73.731030
1337,7/9,265.89,40.707534,-73.749222
1338,7/9,265.89,40.656212,-73.887312
1339,7/9,265.89,40.656212,-73.887312
1340,7/9,265.89,40.656212,-73.887312
1341,7/9,265.89,40.656212,-73.887312
1342,7/10,265.79,40.615157,-74.082152
1343,7/10,265.79,40.615157,-74.082152
1344,7/10,265.79,40.615157,-74.082152
1345,7/10,265.79,40.633436,-74.165195
1346,7/10,265.79,40.823037,-73.903638
1347,7/11,265.87,40.630241,-74.139908
1348,7/11,265.87,40.614347,-73.996440
1349,7/11,265.87,40.699716,-73.817968
1350,7/11,265.87,40.615203,-74.084655
1351,7/11,265.87,40.615203,-74.084655
1352,7/11,265.87,40.826762,-73.887839
1353,7/11,265.87,40.826762,-73.887839
1354,7/11,265.87,40.826762,-73.887839
1355,7/11,265.87,40.825736,-73.902462
1356,7/11,265.87,40.609688,-73.985763
1357,7/11,265.87,40.609688,-73.985763
1358,7/11,265.87,40.749732,-73.864177
1359,7/12,265.91,40.655462,-73.885393
1360,7/12,265.91,40.655462,-73.885393
1361,7/12,265.91,40.575141,-73.986965
1362,7/12,265.91,40.575141,-73.986965
1363,7/12,265.91,40.826503,-73.937559
1364,7/12,265.91,40.697286,-73.854786
1365,7/12,265.91,40.697286,-73.854786
1366,7/13,265.86,40.666132,-73.884911
1367,7/13,265.86,40.668997,-73.897674
1368,7/13,265.86,40.668997,-73.897674
1369,7/13,265.86,40.826477,-73.937625
1370,7/13,265.86,40.743198,-74.004722
1371,7/13,265.86,40.695599,-73.982159
1372,7/14,265.86,40.824006,-73.904033
1373,7/14,265.86,40.830018,-73.919660
1374,7/15,265.93,40.816590,-73.917298
1375,7/15,265.93,40.638549,-74.090788
1376,7/15,265.93,40.635902,-74.148236
1377,7/15,265.93,40.794751,-73.939005
1378,7/15,265.93,40.795815,-73.938175
1379,7/15,265.93,40.694961,-73.975954
1380,7/16,265.89,40.823034,-73.918492
1381,7/16,265.89,40.674853,-73.937620
1382,7/16,265.89,40.639418,-74.087325
1383,7/16,265.89,40.639418,-74.087325
1384,7/16,265.89,40.817300,-73.817427
1385,7/16,265.89,40.788139,-73.945743
1386,7/16,265.89,40.788139,-73.945743
1387,7/17,265.82,40.774947,-73.944782
1388,7/17,265.82,40.774947,-73.944782
1389,7/17,265.82,40.635264,-73.887305
1390,7/17,265.82,40.635714,-73.886594
1391,7/17,265.82,40.793929,-73.937329
1392,7/18,265.84,40.654482,-73.895214
1393,7/18,265.84,40.709560,-73.996746
1394,7/18,265.84,40.823034,-73.918492
1395,7/18,265.84,40.799240,-73.931723
1396,7/19,265.83,40.630769,-73.886457
1397,7/19,265.83,40.630769,-73.886457
1398,7/19,265.83,40.821976,-73.919006
1399,7/19,265.83,40.630769,-73.886457
1400,7/19,265.83,40.630769,-73.886457
1401,7/19,265.83,40.680144,-73.748390
1402,7/19,265.83,40.679592,-73.746662
1403,7/19,265.83,40.639616,-73.905741
1404,7/19,265.83,40.639616,-73.905741
1405,7/19,265.83,40.633783,-73.889576
1406,7/19,265.83,40.633419,-73.894769
1407,7/19,265.83,40.875410,-73.865426
1408,7/19,265.83,40.877026,-73.865862
1409,7/20,265.71,40.670588,-73.876113
1410,7/20,265.71,40.670588,-73.876113
1411,7/20,265.71,40.670588,-73.876113
1412,7/20,265.71,40.633315,-74.163381
1413,7/20,265.71,40.635854,-74.166186
1414,7/20,265.71,40.715622,-73.877186
1415,7/20,265.71,40.715622,-73.877186
1416,7/20,265.71,40.715622,-73.877186
1417,7/21,265.55,40.656212,-73.887312
1418,7/21,265.55,40.689839,-73.945202
1419,7/22,265.59,40.614001,-74.002087
1420,7/22,265.59,40.614001,-74.002087
1421,7/22,265.59,40.614001,-74.002087
1422,7/22,265.59,40.684045,-73.846791
1423,7/22,265.59,40.817809,-73.900849
1424,7/22,265.59,40.688401,-73.951164
1425,7/22,265.59,40.844937,-73.917395
1426,7/23,265.56,40.732584,-73.987689
1427,7/23,265.56,40.824722,-73.915513
1428,7/23,265.56,40.639715,-74.139099
1429,7/23,265.56,40.743795,-73.776034
1430,7/23,265.56,40.743795,-73.776034
1431,7/24,265.5,40.796082,-73.941894
1432,7/24,265.5,40.658020,-73.892384
1433,7/24,265.5,40.658020,-73.892384
1434,7/24,265.5,40.658020,-73.892384
1435,7/24,265.5,40.658020,-73.892384
1436,7/24,265.5,40.697053,-73.740146
1437,7/24,265.5,40.886095,-73.847027
1438,7/25,265.41,40.823034,-73.918492
1439,7/25,265.41,40.580578,-74.000345
1440,7/25,265.41,40.822397,-73.918423
1441,7/25,265.41,40.822397,-73.918423
1442,7/25,265.41,40.665690,-73.956868
1443,7/25,265.41,40.829541,-73.919784
1444,7/25,265.41,40.829541,-73.919784
1445,7/25,265.41,40.829541,-73.919784
1446,7/25,265.41,40.829541,-73.919784
1447,7/25,265.41,40.638473,-74.170994
1448,7/25,265.41,40.583376,-74.152631
1449,7/25,265.41,40.806843,-73.936572
1450,7/25,265.41,40.887311,-73.846257
1451,7/26,265.49,40.597561,-73.783706
1452,7/26,265.49,40.655839,-73.919578
1453,7/26,265.49,40.664546,-73.908435
1454,7/27,265.44,40.638553,-73.904183
1455,7/27,265.44,40.638553,-73.904183
1456,7/27,265.44,40.875819,-73.865110
1457,7/27,265.44,40.886906,-73.845693
1458,7/28,265.39,40.636796,-74.154771
1459,7/28,265.39,40.812791,-73.909485
1460,7/28,265.39,40.820898,-73.920244
1461,7/29,265.5,40.754327,-73.973993
1462,7/29,265.5,40.754327,-73.973993
1463,7/29,265.5,40.671779,-73.906180
1464,7/29,265.5,40.782572,-73.945247
1465,7/29,265.5,40.782572,-73.945247
1466,7/29,265.5,40.820249,-73.938473
1467,7/30,265.52,40.613401,-74.000907
1468,7/30,265.52,40.839163,-73.845536
1469,7/30,265.52,40.839163,-73.845536
1470,7/30,265.52,40.810718,-73.936137
1471,7/30,265.52,40.811412,-73.938133
1472,7/30,265.52,40.820031,-73.920043
1473,7/30,265.52,40.820031,-73.920043
1474,7/31,265.55,40.822104,-73.918977
1475,7/31,265.55,40.822018,-73.920306
1476,7/31,265.55,40.822104,-73.918977
1477,7/31,265.55,40.809301,-73.926257
1478,8/1,265.5,40.819172,-73.911060
1479,8/1,265.5,40.812452,-73.921861
1480,8/1,265.5,40.821060,-73.918083
1481,8/2,265.5,40.577365,-73.990829
1482,8/2,265.5,40.577365,-73.990829
1483,8/2,265.5,40.577365,-73.990829
1484,8/2,265.5,40.577365,-73.990829
1485,8/2,265.5,40.577365,-73.990829
1486,8/2,265.5,40.810137,-73.926491
1487,8/2,265.5,40.675802,-74.008702
1488,8/2,265.5,40.811517,-73.922036
1489,8/2,265.5,40.812613,-73.909557
1490,8/3,265.52,40.820428,-73.920825
1491,8/3,265.52,40.811563,-73.914494
1492,8/3,265.52,40.823845,-73.865436
1493,8/3,265.52,40.821060,-73.918083
1494,8/3,265.52,40.819157,-73.911295
1495,8/3,265.52,40.816590,-73.906657
1496,8/3,265.52,40.816590,-73.906657
1497,8/3,265.52,40.809582,-73.939949
1498,8/3,265.52,40.809582,-73.939949
1499,8/3,265.52,40.672782,-73.922233
1500,8/3,265.52,40.638615,-73.891024
1501,8/4,265.43,40.631845,-74.164970
1502,8/4,265.43,40.816140,-73.904519
1503,8/4,265.43,40.811804,-73.922704
1504,8/4,265.43,40.821976,-73.919006
1505,8/5,265.4,40.812243,-73.923060
1506,8/5,265.4,40.734795,-73.990778
1507,8/5,265.4,40.817144,-73.905321
1508,8/5,265.4,40.637167,-74.160206
1509,8/5,265.4,40.631991,-74.163753
1510,8/5,265.4,40.631991,-74.163753
1511,8/5,265.4,40.631991,-74.163753
1512,8/5,265.4,40.631991,-74.163753
1513,8/5,265.4,40.631991,-74.163753
1514,8/5,265.4,40.631991,-74.163753
1515,8/5,265.4,40.631991,-74.163753
1516,8/5,265.4,40.812644,-73.920650
1517,8/5,265.4,40.812644,-73.920650
1518,8/5,265.4,40.812644,-73.920650
1519,8/5,265.4,40.757362,-73.964671
1520,8/5,265.4,40.757362,-73.964671
1521,8/6,265.42,40.601323,-73.751771
1522,8/6,265.42,40.836132,-73.929867
1523,8/6,265.42,40.632164,-74.166328
1524,8/6,265.42,40.632164,-74.166328
1525,8/6,265.42,40.632164,-74.166328
1526,8/6,265.42,40.691216,-73.939658
1527,8/6,265.42,40.659216,-73.888947
1528,8/6,265.42,40.659216,-73.888947
1529,8/6,265.42,40.794371,-73.946214
1530,8/7,265.47,40.817106,-73.908225
1531,8/7,265.47,40.633022,-74.163342
1532,8/7,265.47,40.633022,-74.163342
1533,8/7,265.47,40.630297,-74.166411
1534,8/7,265.47,40.630297,-74.166411
1535,8/7,265.47,40.784909,-73.947092
1536,8/7,265.47,40.812243,-73.923060
1537,8/8,265.51,40.685951,-73.959423
1538,8/8,265.51,40.688946,-73.853210
1539,8/8,265.51,40.661455,-73.928286
1540,8/8,265.51,40.816059,-73.906974
1541,8/8,265.51,40.834809,-73.886058
1542,8/8,265.51,40.589862,-73.979994
1543,8/8,265.51,40.734054,-73.782791
1544,8/8,265.51,40.823034,-73.918492
1545,8/8,265.51,40.792199,-73.938200
1546,8/8,265.51,40.695704,-73.946376
1547,8/8,265.51,40.819943,-73.919340
1548,8/8,265.51,40.664267,-73.905900
1549,8/8,265.51,40.664267,-73.905900
1550,8/8,265.51,40.820898,-73.920244
1551,8/8,265.51,40.820898,-73.920244
1552,8/8,265.51,40.591924,-73.983918
1553,8/8,265.51,40.591924,-73.983918
1554,8/8,265.51,40.591924,-73.983918
1555,8/9,265.39,40.657944,-73.931311
1556,8/9,265.39,40.657944,-73.931311
1557,8/9,265.39,40.685951,-73.959423
1558,8/9,265.39,40.613030,-74.082369
1559,8/9,265.39,40.865695,-73.869155
1560,8/9,265.39,42.235531,-83.163866
1561,8/9,265.39,40.612527,-73.962921
1562,8/9,265.39,40.612527,-73.962921
1563,8/9,265.39,40.612527,-73.962921
1564,8/9,265.39,40.662222,-73.922733
1565,8/9,265.39,40.662222,-73.922733
1566,8/9,265.39,40.574136,-73.997814
1567,8/9,265.39,40.642347,-73.893955
1568,8/9,265.39,40.631456,-73.890284
1569,8/9,265.39,40.578211,-74.002914
1570,8/9,265.39,40.823034,-73.918492
1571,8/10,265.28,40.578211,-74.002914
1572,8/10,265.28,40.578211,-74.002914
1573,8/10,265.28,40.823034,-73.918492
1574,8/10,265.28,40.787969,-73.938220
1575,8/10,265.28,40.819172,-73.911060
1576,8/10,265.28,40.819172,-73.911060
1577,8/10,265.28,40.692196,-73.986272
1578,8/10,265.28,40.595166,-73.756813
1579,8/10,265.28,40.595166,-73.756813
1580,8/10,265.28,40.812613,-73.909557
1581,8/10,265.28,40.812613,-73.909557
1582,8/10,265.28,40.812243,-73.923060
1583,8/10,265.28,40.578872,-73.999611
1584,8/11,265.34,40.811804,-73.922704
1585,8/11,265.34,40.834124,-73.936046
1586,8/12,265.34,40.822397,-73.918423
1587,8/12,265.34,40.812950,-73.921414
1588,8/12,265.34,40.701705,-73.732392
1589,8/12,265.34,40.701705,-73.732392
1590,8/12,265.34,40.819209,-73.911216
1591,8/12,265.34,40.670535,-73.906055
1592,8/12,265.34,40.606447,-74.005882
1593,8/13,265.32,40.822798,-73.917883
1594,8/13,265.32,40.637378,-74.162702
1595,8/13,265.32,40.819172,-73.911060
1596,8/13,265.32,40.819172,-73.911060
1597,8/13,265.32,40.698791,-73.945638
1598,8/13,265.32,40.824762,-73.954368
1599,8/13,265.32,40.878104,-73.861798
1600,8/13,265.32,40.640844,-73.906732
1601,8/13,265.32,40.640844,-73.906732
1602,8/14,265.31,40.609688,-73.985763
1603,8/14,265.31,40.886098,-73.846131
1604,8/14,265.31,40.887031,-73.843322
1605,8/14,265.31,40.823034,-73.918492
1606,8/14,265.31,40.812644,-73.920650
1607,8/14,265.31,40.625949,-74.155730
1608,8/14,265.31,40.625748,-74.154926
1609,8/14,265.31,40.625949,-74.155730
1610,8/14,265.31,40.812644,-73.920650
1611,8/15,265.3,40.660945,-73.940668
1612,8/15,265.3,40.660945,-73.940668
1613,8/15,265.3,40.630969,-74.161452
1614,8/16,265.32,40.811977,-73.948423
1615,8/16,265.32,40.661981,-73.947357
1616,8/17,265.34,40.812791,-73.909485
1617,8/17,265.34,40.668080,-73.972375
1618,8/17,265.34,40.856994,-73.802249
1619,8/17,265.34,40.856994,-73.802249
1620,8/17,265.34,40.812122,-73.921202
1621,8/18,265.27,40.806379,-73.912683
1622,8/18,265.27,40.606197,-73.753762
1623,8/18,265.27,40.634655,-73.921166
1624,8/18,265.27,40.634655,-73.921166
1625,8/18,265.27,40.868850,-73.870484
1626,8/18,265.27,40.791676,-73.948003
1627,8/18,265.27,40.668650,-73.937052
1628,8/19,265.3,40.812644,-73.920650
1629,8/19,265.3,40.812644,-73.920650
1630,8/19,265.3,40.812644,-73.920650
1631,8/19,265.3,40.812644,-73.920650
1632,8/19,265.3,40.633773,-74.155033
1633,8/19,265.3,40.812452,-73.921861
1634,8/19,265.3,40.664642,-73.937080
1635,8/19,265.3,40.664642,-73.937080
1636,8/19,265.3,40.819943,-73.919340
1637,8/19,265.3,40.819943,-73.919340
1638,8/19,265.3,40.823034,-73.918492
1639,8/20,265.25,40.819815,-73.918514
1640,8/20,265.25,40.812452,-73.921861
1641,8/20,265.25,40.837931,-73.928747
1642,8/20,265.25,40.819157,-73.911295
1643,8/20,265.25,40.610376,-74.006165
1644,8/20,265.25,40.610376,-74.006165
1645,8/20,265.25,40.788930,-73.945422
1646,8/21,265.29,40.681396,-73.908304
1647,8/21,265.29,40.681396,-73.908304
1648,8/21,265.29,40.806379,-73.912683
1649,8/21,265.29,40.806379,-73.912683
1650,8/21,265.29,40.811104,-73.916836
1651,8/22,265.28,40.686578,-73.947456
1652,8/22,265.28,40.640168,-73.957125
1653,8/22,265.28,40.632544,-73.933172
1654,8/22,265.28,40.632544,-73.933172
1655,8/22,265.28,40.833197,-73.930212
1656,8/22,265.28,40.833197,-73.930212
1657,8/22,265.28,40.833197,-73.930212
1658,8/23,265.31,40.821060,-73.918083
1659,8/23,265.31,40.820461,-73.849599
1660,8/23,265.31,40.812243,-73.923060
1661,8/24,265.27,40.821976,-73.919006
1662,8/24,265.27,40.821829,-73.939077
1663,8/24,265.27,40.812243,-73.923060
1664,8/24,265.27,40.812243,-73.923060
1665,8/24,265.27,40.812950,-73.921414
1666,8/24,265.27,40.811974,-73.956638
1667,8/25,265.2,40.734484,-73.981024
1668,8/25,265.2,40.634336,-74.010746
1669,8/25,265.2,40.821976,-73.919006
1670,8/25,265.2,40.812817,-73.915335
1671,8/25,265.2,40.812817,-73.915335
1672,8/25,265.2,40.812817,-73.915335
1673,8/26,265.2,40.822611,-73.917138
1674,8/26,265.2,40.822611,-73.917138
1675,8/26,265.2,40.822611,-73.917138
1676,8/26,265.2,40.805881,-73.919283
1677,8/26,265.2,40.894428,-73.858568
1678,8/26,265.2,40.894428,-73.858568
1679,8/26,265.2,40.811804,-73.922704
1680,8/27,265.2,40.807120,-73.913151
1681,8/27,265.2,40.823034,-73.918492
1682,8/28,265.2,40.812817,-73.915335
1683,8/28,265.2,40.819815,-73.918514
1684,8/28,265.2,40.819815,-73.918514
1685,8/29,265.21,40.814026,-73.923162
1686,8/29,265.21,40.814026,-73.923162
1687,8/29,265.21,40.671001,-73.927051
1688,8/29,265.21,40.631604,-74.160369
1689,8/29,265.21,40.634511,-74.165115
1690,8/29,265.21,40.634511,-74.165115
1691,8/29,265.21,40.634511,-74.165115
1692,8/29,265.21,40.634511,-74.165115
1693,8/29,265.21,40.631642,-74.161709
1694,8/29,265.21,40.631642,-74.161709
1695,8/30,265.31,40.810885,-73.922009
1696,8/30,265.31,40.823034,-73.918492
1697,8/30,265.31,40.834152,-73.876990
1698,8/30,265.31,40.835037,-73.875399
1699,8/30,265.31,40.722522,-73.976251
1700,8/30,265.31,40.787388,-73.943037
1701,8/30,265.31,40.820031,-73.920043
1702,8/30,265.31,40.811375,-73.916306
1703,8/30,265.31,40.826267,-73.916426
1704,8/31,265.27,40.822798,-73.917883
1705,8/31,265.27,40.812243,-73.923060
1706,8/31,265.27,40.673847,-73.925085
1707,8/31,265.27,40.811517,-73.922036
1708,8/31,265.27,40.821244,-73.918761
1709,9/1,265.27,40.837011,-73.937599
1710,9/1,265.27,40.834830,-73.878356
1711,9/1,265.27,40.633022,-74.163342
1712,9/1,265.27,40.633022,-74.163342
1713,9/2,265.29,40.798152,-73.943431
1714,9/2,265.29,40.693248,-73.950011
1715,9/2,265.29,40.693248,-73.950011
1716,9/2,265.29,40.693248,-73.950011
1717,9/2,265.29,40.835175,-73.875381
1718,9/2,265.29,40.717842,-73.957727
1719,9/2,265.29,40.812817,-73.915335
1720,9/2,265.29,40.856731,-73.863818
1721,9/3,265.24,40.633601,-74.154719
1722,9/3,265.24,40.633601,-74.154719
1723,9/3,265.24,40.834825,-73.877162
1724,9/3,265.24,40.820428,-73.920825
1725,9/4,265.3,40.712784,-74.005941
1726,9/4,265.3,40.811517,-73.922036
1727,9/4,265.3,40.633022,-74.163342
1728,9/5,265.3,40.668467,-73.867523
1729,9/5,265.3,40.630220,-74.161771
1730,9/5,265.3,40.631642,-74.161709
1731,9/5,265.3,40.812243,-73.923060
1732,9/6,265.27,40.818801,-73.922105
1733,9/6,265.27,40.835339,-73.877530
1734,9/6,265.27,40.786868,-73.942618
1735,9/6,265.27,40.786868,-73.942618
1736,9/6,265.27,40.835556,-73.876405
1737,9/6,265.27,40.672419,-73.957340
1738,9/6,265.27,40.885177,-73.846338
1739,9/7,265.19,40.631991,-74.163753
1740,9/7,265.19,40.631991,-74.163753
1741,9/7,265.19,40.631991,-74.163753
1742,9/7,265.19,40.886898,-73.845180
1743,9/7,265.19,40.633958,-74.136132
1744,9/7,265.19,40.633958,-74.136132
1745,9/7,265.19,40.811517,-73.922036
1746,9/7,265.19,40.689275,-73.923979
1747,9/8,265.18,40.836720,-73.915828
1748,9/8,265.18,40.812243,-73.923060
1749,9/9,265.18,40.834830,-73.878356
1750,9/9,265.18,40.665387,-73.903596
1751,9/9,265.18,40.632149,-74.165244
1752,9/9,265.18,40.812243,-73.923060
1753,9/10,265.08,40.805248,-73.934689
1754,9/10,265.08,40.834343,-73.875281
1755,9/11,265.03,40.821960,-73.917053
1756,9/11,265.03,40.834303,-73.876302
1757,9/11,265.03,40.834303,-73.876302
1758,9/11,265.03,40.812122,-73.921202
1759,9/11,265.03,40.811517,-73.922036
1760,9/12,265.01,40.709472,-73.996749
1761,9/12,265.01,40.820428,-73.920825
1762,9/12,265.01,40.820898,-73.920244
1763,9/12,265.01,40.820898,-73.920244
1764,9/12,265.01,40.632149,-74.165244
1765,9/12,265.01,40.632149,-74.165244
1766,9/12,265.01,40.608800,-73.987201
1767,9/12,265.01,40.608800,-73.987201
1768,9/12,265.01,40.693721,-73.974800
1769,9/12,265.01,40.693721,-73.974800
1770,9/12,265.01,40.663728,-73.953849
1771,9/13,265.03,40.669672,-73.959139
1772,9/13,265.03,40.669672,-73.959139
1773,9/13,265.03,40.680919,-73.908934
1774,9/13,265.03,40.680919,-73.908934
1775,9/13,265.03,40.631604,-74.160369
1776,9/14,265.04,40.824471,-73.874903
1777,9/15,265.01,40.625341,-74.165296
1778,9/15,265.01,40.625341,-74.165296
1779,9/15,265.01,40.625321,-74.165193
1780,9/15,265.01,40.625321,-74.165193
1781,9/15,265.01,40.813117,-73.920599
1782,9/15,265.01,40.813117,-73.920599
1783,9/16,265.01,40.713706,-73.979532
1784,9/16,265.01,40.812243,-73.923060
1785,9/16,265.01,40.812243,-73.923060
1786,9/16,265.01,40.812243,-73.923060
1787,9/16,265.01,40.619464,-73.993125
1788,9/16,265.01,40.810540,-73.915513
1789,9/16,265.01,40.637901,-73.900838
1790,9/16,265.01,40.637901,-73.900838
1791,9/16,265.01,40.637901,-73.900838
1792,9/17,265.01,40.812407,-73.915042
1793,9/17,265.01,40.812407,-73.915042
1794,9/17,265.01,40.775640,-73.944297
1795,9/17,265.01,40.775640,-73.944297
1796,9/17,265.01,40.775640,-73.944297
1797,9/18,264.87,40.820031,-73.920043
1798,9/18,264.87,40.812122,-73.921202
1799,9/18,264.87,40.822054,-73.890563
1800,9/18,264.87,40.634752,-73.925951
1801,9/18,264.87,40.634752,-73.925951
1802,9/19,264.85,40.593616,-73.776322
1803,9/20,264.84,40.636292,-73.902915
1804,9/20,264.84,40.821060,-73.918083
1805,9/20,264.84,40.821060,-73.918083
1806,9/20,264.84,40.811517,-73.922036
1807,9/20,264.84,40.805722,-73.942112
1808,9/20,264.84,40.858483,-73.885102
1809,9/20,264.84,40.858483,-73.885102
1810,9/20,264.84,40.823034,-73.918492
1811,9/20,264.84,40.820898,-73.920244
1812,9/20,264.84,40.820898,-73.920244
1813,9/21,264.82,40.812644,-73.920650
1814,9/21,264.82,40.632164,-74.166328
1815,9/21,264.82,40.622133,-73.922067
1816,9/21,264.82,40.627093,-74.165162
1817,9/22,264.84,40.814486,-73.922739
1818,9/22,264.84,40.666914,-73.903990
1819,9/22,264.84,40.812951,-73.915726
1820,9/23,264.79,40.593459,-73.983735
1821,9/23,264.79,40.593459,-73.983735
1822,9/23,264.79,40.593459,-73.983735
1823,9/23,264.79,40.631642,-74.161709
1824,9/23,264.79,40.772237,-73.927430
1825,9/23,264.79,40.772237,-73.927430
1826,9/23,264.79,40.772237,-73.927430
1827,9/23,264.79,40.811804,-73.922704
1828,9/24,264.82,40.834124,-73.936046
1829,9/24,264.82,40.834124,-73.936046
1830,9/24,264.82,40.812810,-73.921908
1831,9/24,264.82,40.574897,-73.990294
1832,9/24,264.82,40.822104,-73.918977
1833,9/24,264.82,40.822104,-73.918977
1834,9/24,264.82,40.640500,-73.955638
1835,9/24,264.82,40.640500,-73.955638
1836,9/25,264.74,40.821976,-73.919006
1837,9/26,264.79,40.650693,-73.920591
1838,9/26,264.79,40.809427,-73.915358
1839,9/27,264.83,40.669203,-73.824186
1840,9/27,264.83,40.637252,-73.931778
1841,9/27,264.83,40.811104,-73.916836
1842,9/28,264.75,40.823034,-73.918492
1843,9/28,264.75,40.823034,-73.918492
1844,9/28,264.75,40.820898,-73.920244
1845,9/28,264.75,40.819943,-73.919340
1846,9/29,264.79,40.667738,-73.908828
1847,9/29,264.79,40.812737,-73.914249
1848,9/30,264.87,40.827121,-73.867633
1849,9/30,264.87,40.805248,-73.934689
1850,9/30,264.87,40.805248,-73.934689
1851,10/1,264.84,40.632164,-74.166328
1852,10/1,264.84,40.632301,-74.164585
1853,10/1,264.84,40.632301,-74.164585
1854,10/1,264.84,40.632301,-74.164585
1855,10/1,264.84,40.632301,-74.164585
1856,10/1,264.84,40.632301,-74.164585
1857,10/1,264.84,40.632301,-74.164585
1858,10/1,264.84,40.632301,-74.164585
1859,10/1,264.84,40.632301,-74.164585
1860,10/1,264.84,40.721926,-73.990039
1861,10/1,264.84,40.812243,-73.923060
1862,10/1,264.84,40.736670,-73.977974
1863,10/1,264.84,40.822611,-73.917138
1864,10/2,264.82,40.822104,-73.918977
1865,10/2,264.82,40.625949,-74.155730
1866,10/2,264.82,40.633022,-74.163342
1867,10/2,264.82,40.633022,-74.163342
1868,10/2,264.82,40.675309,-73.885760
1869,10/2,264.82,40.812644,-73.920650
1870,10/2,264.82,40.702360,-73.912874
1871,10/3,264.78,40.631837,-73.885656
1872,10/3,264.78,40.631415,-73.888006
1873,10/4,264.83,40.633584,-74.007958
1874,10/4,264.83,40.633584,-74.007958
1875,10/4,264.83,40.633584,-74.007958
1876,10/4,264.83,40.730593,-73.987304
1877,10/4,264.83,40.640372,-74.131564
1878,10/5,264.83,40.823034,-73.918492
1879,10/5,264.83,40.823034,-73.918492
1880,10/5,264.83,40.640372,-74.131564
1881,10/7,264.86,40.811804,-73.922704
1882,10/7,264.86,40.699301,-73.951276
1883,10/7,264.86,40.660411,-73.934251
1884,10/8,264.82,40.524988,-74.188677
1885,10/8,264.82,40.524988,-74.188677
1886,10/8,264.82,40.651264,-73.940052
1887,10/8,264.82,40.690893,-73.906251
1888,10/8,264.82,40.690893,-73.906251
1889,10/8,264.82,40.690893,-73.906251
1890,10/8,264.82,40.812644,-73.920650
1891,10/9,264.85,40.687160,-73.935885
1892,10/9,264.85,40.682122,-73.953663
1893,10/9,264.85,40.639058,-73.955985
1894,10/9,264.85,40.793259,-73.944106
1895,10/10,264.85,40.819006,-73.917527
1896,10/10,264.85,40.636218,-73.948980
1897,10/10,264.85,40.636218,-73.948980
1898,10/10,264.85,40.819797,-73.910792
1899,10/10,264.85,40.679730,-73.937398
1900,10/10,264.85,40.679730,-73.937398
1901,10/11,264.87,40.812737,-73.914249
1902,10/11,264.87,40.812737,-73.914249
1903,10/11,264.87,40.675617,-73.941013
1904,10/11,264.87,40.821976,-73.919006
1905,10/11,264.87,40.821976,-73.919006
1906,10/11,264.87,40.812243,-73.923060
1907,10/11,264.87,40.812452,-73.921861
1908,10/12,264.86,40.725380,-73.996815
1909,10/12,264.86,40.725380,-73.996815
1910,10/12,264.86,40.725380,-73.996815
1911,10/12,264.86,40.796036,-73.964384
1912,10/12,264.86,40.796036,-73.964384
1913,10/12,264.86,40.633195,-74.162059
1914,10/12,264.86,40.633524,-74.161671
1915,10/12,264.86,40.633524,-74.161671
1916,10/12,264.86,40.824869,-73.916037
1917,10/14,264.7,40.603619,-73.998423
1918,10/14,264.7,40.603619,-73.998423
1919,10/14,264.7,40.603619,-73.998423
1920,10/14,264.7,40.603619,-73.998423
1921,10/14,264.7,40.603619,-73.998423
1922,10/14,264.7,40.797263,-73.940519
1923,10/14,264.7,40.746024,-73.980458
1924,10/14,264.7,40.797393,-73.945304
1925,10/15,264.7,40.727262,-73.982662
1926,10/15,264.7,40.690277,-73.841044
1927,10/15,264.7,40.869664,-73.845183
1928,10/15,264.7,40.805248,-73.934689
1929,10/15,264.7,40.840520,-73.938372
1930,10/15,264.7,40.719096,-73.776239
1931,10/15,264.7,40.719096,-73.776239
1932,10/15,264.7,40.719096,-73.776239
1933,10/15,264.7,40.719096,-73.776239
1934,10/16,264.7,40.861062,-73.840271
1935,10/16,264.7,40.772615,-73.947307
1936,10/16,264.7,40.772615,-73.947307
1937,10/16,264.7,40.836132,-73.929867
1938,10/16,264.7,40.633129,-74.141576
1939,10/16,264.7,40.837907,-73.942577
1940,10/16,264.7,40.837907,-73.942577
1941,10/16,264.7,40.848148,-73.868928
1942,10/16,264.7,40.819815,-73.918514
1943,10/16,264.7,40.810832,-73.916326
1944,10/17,264.79,40.834041,-73.909361
1945,10/17,264.79,40.867805,-73.862504
1946,10/17,264.79,40.734795,-73.990778
1947,10/17,264.79,40.734795,-73.990778
1948,10/17,264.79,40.668902,-73.958611
1949,10/17,264.79,40.653183,-73.966213
1950,10/17,264.79,40.653183,-73.966213
1951,10/17,264.79,40.653183,-73.966213
1952,10/17,264.79,40.653183,-73.966213
1953,10/17,264.79,40.665690,-73.956868
1954,10/17,264.79,40.665690,-73.956868
1955,10/17,264.79,40.627477,-74.148139
1956,10/17,264.79,40.627477,-74.148139
1957,10/17,264.79,40.627477,-74.148139
1958,10/17,264.79,40.811517,-73.922036
1959,10/17,264.79,40.811517,-73.922036
1960,10/17,264.79,40.811517,-73.922036
1961,10/17,264.79,40.811104,-73.916836
1962,10/17,264.79,40.699663,-73.995687
1963,10/18,264.71,40.690486,-73.939515
1964,10/18,264.71,40.595944,-73.771358
